title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Bonogurashi    ,PS,Amuse  ,Amuse Productions  ,N/A,N/A,N/A,N/A,N/A,07th Jun 96  
Bonogurashi    ,3DO,Amuse  ,Amuse Productions  ,N/A,N/A,N/A,N/A,N/A,21st Apr 95  
Bonsai Barber    ,WW,Nintendo  ,Zoonami  ,N/A,N/A,N/A,N/A,N/A,30th Mar 09  
Bouken! Dondoko Shima    ,GB,Global A Entertainment  ,Global A Entertainment  ,N/A,N/A,N/A,N/A,N/A,18th Apr 02  
Boukoku no Aegis 2035: Warship Gunner    ,PS2,KOEI  ,Micro Cabin  ,N/A,N/A,N/A,N/A,N/A,21st Jul 05  
Boys Be...    ,PS,Kodansha  ,Kodansha  ,N/A,N/A,N/A,N/A,N/A,28th Mar 97  
Boys Be... 2nd Season    ,PS,Kodansha  ,Kodansha  ,N/A,N/A,N/A,N/A,N/A,22nd Sep 99  
Bratz: The Movie    ,GBA,THQ  ,Blitz Games  ,N/A,N/A,N/A,N/A,N/A,24th Sep 07  
Bronco X    ,PC,Aerosoft  ,Aerosoft  ,N/A,N/A,N/A,N/A,N/A,24th Nov 11  
Build-A-Bear Workshop    ,DS,Game Factory  ,Neko Entertainment  ,N/A,N/A,N/A,N/A,N/A,05th Nov 07  
Build-a-lot    ,PC,HipSoft  ,HipSoft  ,N/A,N/A,N/A,N/A,N/A,03rd Oct 07  
Build-A-Lot 3: Passport to Europe    ,PC,HipSoft  ,HipSoft  ,N/A,N/A,N/A,N/A,N/A,15th Jan 09  
Build-A-Lot 4: Power Source    ,PC,HipSoft  ,HipSoft  ,N/A,N/A,N/A,N/A,N/A,12th Aug 09  
Bundesliga Manager Professional    ,PC,Software 2000  ,Kron Simulation Software  ,N/A,N/A,N/A,N/A,N/A,01st Jan 91  
Burger Island    ,PC,Sandlot Games  ,eGames  ,N/A,N/A,N/A,N/A,N/A,08th May 07  
Burger Paradise International    ,GB,Gaps  ,Biox  ,N/A,N/A,N/A,N/A,N/A,21st Apr 00  
"Bus Terminal Amusements, Vol. 1: ""Guess Which Hand    ",PC,Unknown  ,Turdhead  ,N/A,N/A,N/A,N/A,N/A,N/A  
Business Tycoon    ,PC,Ubisoft  ,Stardock  ,N/A,N/A,N/A,N/A,N/A,01st Jan 00  
Busy Sweets Factory    ,PSN,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,N/A,N/A,N/A,N/A,N/A,11th May 10  
Caesars Palace    ,GG,Virgin Interactive  ,Virgin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 93  
Cafeland    ,PC,Teyon  ,Teyon  ,N/A,N/A,N/A,N/A,N/A,01st Feb 12  
Cafeteria Nipponica    ,And,Kairosoft Co. Ltd  ,Kairosoft Co. Ltd  ,N/A,N/A,N/A,N/A,N/A,05th Apr 12  
Cafeteria Nipponica    ,iOS,Unknown  ,Kairosoft Co. Ltd  ,N/A,N/A,N/A,N/A,N/A,N/A  
Capitalism Plus    ,PC,Enlight  ,Enlight Software  ,N/A,N/A,N/A,N/A,N/A,30th Apr 97  
Car Builder    ,PC,Unknown  ,"Optimum Resource, Inc.  ",N/A,N/A,N/A,N/A,N/A,01st Jan 82  
Carrier: Fortress at Sea    ,3DO,Panasonic Interactive Media  ,RMG Dentsu USA Inc.  ,N/A,N/A,N/A,N/A,N/A,01st Jan 95  
CastleVille    ,PC,Zynga  ,Zynga  ,N/A,N/A,N/A,N/A,N/A,11th Nov 11  
Catz    ,GB,Mindscape  ,Saffire Corporation  ,N/A,N/A,N/A,N/A,N/A,01st Dec 99  
Catz    ,PC,Ubisoft  ,MTO  ,N/A,N/A,N/A,N/A,N/A,14th Nov 06  
Catz (1995)    ,PC,Mindscape  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,01st Jan 95  
Catz 3    ,PC,Mindscape  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,28th Sep 98  
Catz 4    ,PC,Mindscape  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,28th Sep 99  
Catz 5    ,PC,Ubisoft  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,18th Sep 02  
Catz II    ,PC,Virgin Interactive  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,01st Jan 97  
Cesar Milan's Dog Whisperer    ,PC,Ubisoft  ,Ubisoft  ,N/A,N/A,N/A,N/A,N/A,15th Oct 08  
Chishiki-Ou Series: Train Master    ,DS,Global A Entertainment  ,Global A Entertainment  ,N/A,N/A,N/A,N/A,N/A,10th Jan 08  
Choco Ken no Omise: Patisserie & Sweets Shop Game    ,DS,TDK Core  ,TDK Core  ,N/A,N/A,N/A,N/A,N/A,09th Feb 06  
Chocobo Stallion    ,PS,Square  ,SquareSoft  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 99  
Chocobo Stallion    ,PSN,Square  ,SquareSoft  ,N/A,N/A,N/A,N/A,N/A,23rd Jul 08  
Chocolatier    ,PC,PlayFirst  ,"Big Splash Games, LLC  ",N/A,N/A,N/A,N/A,N/A,27th Sep 07  
Chocolatier 2: Secret Ingredients    ,PC,PlayFirst  ,"Big Splash Games, LLC  ",N/A,N/A,N/A,N/A,N/A,09th Jan 08  
Christmas Seaman    ,DC,Sega  ,VIVARIUM Inc.  ,N/A,N/A,N/A,N/A,N/A,16th Dec 99  
Chuck Yeager's Air Combat    ,PC,Electronic Arts  ,Electronic Arts  ,N/A,N/A,N/A,N/A,N/A,01st Jan 91  
Ciao Dream Touch! Happy Anniversary    ,DS,Marvelous Interactive  ,Marvelous Interactive  ,N/A,N/A,N/A,N/A,N/A,07th Dec 06  
Cinnamoroll: FuwaFuwa Daibouken    ,GBA,Rocket Company  ,Rocket Company  ,N/A,N/A,N/A,N/A,N/A,01st Dec 05  
Cinnamoroll: KuruKuru Sweets Paradise    ,DS,Rocket Company  ,Rocket Company  ,N/A,N/A,N/A,N/A,N/A,12th Jul 07  
Cinnamoroll: Ohanashi shiyo! - KiraKira DE Kore Cafe    ,DS,Namco Bandai  ,Bandai Namco Games  ,N/A,N/A,N/A,N/A,N/A,07th Dec 06  
Cinnamoroll: Yume no Daibouken    ,GBA,Imagineer  ,Imagineer  ,N/A,N/A,N/A,N/A,N/A,02nd Dec 04  
Circus World    ,PC,Excalibur Publishing  ,Excalibur Publishing Ltd.  ,N/A,N/A,N/A,N/A,N/A,10th Mar 12  
Cities in Motion: Tokyo    ,PC,Paradox Interactive   ,Colossal Order  ,N/A,N/A,N/A,N/A,N/A,30th May 11  
Cities: Skylines    ,OSX,Paradox Interactive   ,Colossal Order  ,N/A,N/A,N/A,N/A,N/A,10th Mar 15  
Cities: Skylines    ,Linux,Paradox Interactive   ,Colossal Order  ,N/A,N/A,N/A,N/A,N/A,10th Mar 15  
City    ,GIZ,Unknown  ,Gizmondo Studios  ,N/A,N/A,N/A,N/A,N/A,N/A  
Clever Kids: Pet Store    ,PC,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,N/A,N/A,N/A,N/A,N/A,25th Sep 09  
Clever Kids: Pet Store    ,DS,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,N/A,N/A,N/A,N/A,N/A,25th Sep 09  
Clever Kids: Pet Store    ,Wii,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,N/A,N/A,N/A,N/A,N/A,21st May 10  
Coaster Park Tycoon    ,PC,Frontier Developments  ,Frontier Developments  ,N/A,N/A,N/A,N/A,N/A,01st Jan 17  
Coconut Queen    ,PC,iWin   ,iWin  ,N/A,N/A,N/A,N/A,N/A,20th Aug 09  
Comanche 3    ,PC,NovaLogic  ,NovaLogic  ,N/A,N/A,N/A,N/A,N/A,01st Jan 97  
Comanche Gold    ,PC,NovaLogic  ,NovaLogic  ,N/A,N/A,N/A,N/A,N/A,01st May 98  
Comanche: Maximum Overkill    ,PC,NovaLogic  ,NovaLogic  ,N/A,N/A,N/A,N/A,N/A,01st Jan 92  
Combat Flight Simulator 2: WWII Pacific Theater    ,PC,Microsoft  ,Microsoft Game Studios  ,N/A,N/A,N/A,N/A,N/A,13th Oct 00  
Combat Flight Simulator 3: Battle for Britain    ,PC,Just Flight  ,Aeroplane Heaven  ,N/A,N/A,N/A,N/A,N/A,01st Oct 03  
Combat Wings: The Great Battles of WWII    ,PC,City Interactive  ,City Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 70  
Combat Wings: The Great Battles of WWII    ,X360,City Interactive  ,City Interactive  ,N/A,N/A,N/A,N/A,N/A,27th Mar 12  
Comic Road    ,PCFX,Cocktail Soft  ,Cocktail Soft  ,N/A,N/A,N/A,N/A,N/A,26th Sep 97  
"Cook, Serve, Delicious!    ",iOS,Vertigo Gaming Inc.  ,Vertigo Gaming Inc.  ,N/A,N/A,N/A,N/A,N/A,05th Oct 12  
Cooking Academy    ,PC,Mumbo Jumbo  ,Fenomen  ,N/A,N/A,N/A,N/A,N/A,19th Sep 08  
Cooking Dash    ,PC,PlayFirst  ,Aliasworlds Entertainment  ,N/A,N/A,N/A,N/A,N/A,06th Aug 08  
Copter Crisis    ,WW,Digital Leisure Inc.  ,Digital Leisure  ,N/A,N/A,N/A,N/A,N/A,30th Nov 09  
Corfu X    ,PC,Aerosoft  ,Aerosoft  ,N/A,N/A,N/A,N/A,N/A,25th Nov 11  
Cosmetic * Paradise: Princess Life    ,DS,Global A Entertainment  ,Global A Entertainment  ,N/A,N/A,N/A,N/A,N/A,14th Apr 11  
Country Tales: Dawn of a New World    ,PC,Astragon  ,Unknown  ,N/A,N/A,N/A,N/A,N/A,13th Apr 16  
Cozy Fire    ,WW,DTP Entertainment  ,dtp entertainment AG  ,N/A,N/A,N/A,N/A,N/A,21st Feb 11  
Crazy Garage    ,DS,Unknown  ,U&I Entertainment  ,N/A,N/A,N/A,N/A,N/A,N/A  
Crazy Pig    ,DS,Mindscape  ,Kaolink  ,N/A,N/A,N/A,N/A,N/A,30th Nov 07  
Creatures    ,GBA,Swing! Entertainment  ,Elo Interactive  ,N/A,N/A,N/A,N/A,N/A,08th Feb 02  
Creatures    ,PS,Conspiracy Entertainment  ,Creature Labs  ,N/A,N/A,N/A,N/A,N/A,18th May 02  
Creatures    ,PC,Mindscape  ,Millenium Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 97  
Creatures: Exodus    ,PC,Fusion Labs  ,Creature Labs  ,N/A,N/A,N/A,N/A,N/A,01st Aug 05  
Creatures: Raised in Space    ,PSN,Sony Computer Entertainment  ,Conspiracy Entertainment  ,N/A,N/A,N/A,N/A,N/A,22nd May 09  
Creatures: Raised in Space    ,PS,Conspiracy Entertainment  ,Conspiracy Entertainment  ,N/A,N/A,N/A,N/A,N/A,01st Jan 04  
Creatures: The Albian Years    ,PC,Kalypso  ,Creature Labs  ,N/A,N/A,N/A,N/A,N/A,16th Jul 04  
Crimson Skies: High Road to Revenge    ,XBL,Microsoft Game Studios  ,FASA Studio  ,N/A,N/A,N/A,N/A,N/A,04th Dec 07  
Cultivation    ,PC,Jason Rohrer  ,Jason Rohrer  ,N/A,N/A,N/A,N/A,N/A,09th Sep 06  
Cyber Daisenryaku    ,PS,System Soft  ,System Soft  ,N/A,N/A,N/A,N/A,N/A,04th Feb 99  
Daiva Story 6: Imperial of Nirsartia    ,NES,Toshiba EMI   ,Tikipod  ,N/A,N/A,N/A,N/A,N/A,05th Dec 86  
Dakkoshite! Chimpanzee    ,DS,Unknown  ,Starfish SD  ,N/A,N/A,N/A,N/A,N/A,N/A  
Dance Dance Revolution    ,PC,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,25th Jul 02  
Dance Dance Revolution 2nd Remix Append Club Mix Vol. 1    ,PS,Konami  ,KCET  ,N/A,N/A,N/A,N/A,N/A,25th Nov 99  
Dance Dance Revolution 2nd Remix Append Club Mix Vol. 2    ,PS,Konami  ,KCET  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 99  
Dance Dance Revolution 4th Mix    ,PS,Konami  ,KCET  ,N/A,N/A,N/A,N/A,N/A,15th Mar 01  
Dance Dance Revolution 5thMix    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,20th Sep 01  
Dance Dance Revolution Best Hits    ,PS,Konami  ,KCET  ,N/A,N/A,N/A,N/A,N/A,21st Dec 00  
Dance Dance Revolution Disney Dancing Museum    ,N64,Konami  ,KCEK  ,N/A,N/A,N/A,N/A,N/A,30th Nov 00  
Dance Dance Revolution Extreme (Japan)    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,09th Oct 03  
Dance Dance Revolution GB    ,GB,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,03rd Aug 00  
Dance Dance Revolution GB Disney Mix    ,GB,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,29th Mar 01  
Dance Dance Revolution GB Oha Star    ,GB,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,08th Feb 01  
Dance Dance Revolution GB2    ,GB,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,16th Nov 00  
Dance Dance Revolution GB3    ,GB,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,15th Mar 01  
Dance Dance Revolution Konamix    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,05th Apr 02  
Dance Dance Revolution Oha Star    ,PS,Konami  ,KCET  ,N/A,N/A,N/A,N/A,N/A,14th Sep 00  
Dance Dance Revolution Party Collection    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,11th Dec 03  
Dance Dance Revolution Strike    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,16th Feb 06  
Dance Dance Revolution Ultramix 4    ,XB,Konami  ,Konami Computer Entertainment Hawaii  ,N/A,N/A,N/A,N/A,N/A,14th Nov 06  
Dance Dance Revolution: Winx Club    ,Wii,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,26th Mar 09  
Dancing Academy    ,DSiW,Tivola  ,Tivola Interactive Media  ,N/A,N/A,N/A,N/A,N/A,25th Mar 11  
Dancing Demon    ,PC,Unknown  ,Tandy Corporation  ,N/A,N/A,N/A,N/A,N/A,N/A  
Dancing Furby    ,GB,Tomy Corporation  ,Tomy Corporation  ,N/A,N/A,N/A,N/A,N/A,24th Dec 99  
Dancing Stage EuroMix    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,16th Feb 01  
Dancing Stage featuring Dreams Come True    ,PS,Konami  ,KCET  ,N/A,N/A,N/A,N/A,N/A,20th Apr 00  
Dancing Stage featuring True Kiss Destination    ,PS,Konami  ,KCET  ,N/A,N/A,N/A,N/A,N/A,09th Dec 99  
Dancing Stage Fever    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,24th Oct 03  
Dancing Stage Fever    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,24th Oct 03  
Dancing Stage Fusion    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,05th Nov 04  
Dancing Stage Fusion    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,05th Nov 04  
Dancing Stage Max    ,PS2,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,25th Nov 05  
Dancing Stage Party Edition    ,PS,Konami  ,Konami  ,N/A,N/A,N/A,N/A,N/A,15th Nov 02  
Darklight Conflict    ,PC,Electronic Arts  ,Rage Software  ,N/A,N/A,N/A,N/A,N/A,31st Mar 97  
Darklight Conflict    ,SAT,Electronic Arts  ,Rage Software  ,N/A,N/A,N/A,N/A,N/A,01st Jan 97  
Date or Ditch    ,DSiW,Gameloft  ,Gameloft  ,N/A,N/A,N/A,N/A,N/A,28th Jun 10  
Dawn of Discovery    ,PC,Ubisoft  ,Blue Byte Software  ,N/A,N/A,N/A,N/A,N/A,17th Jun 09  
DBVR    ,PC,Illusion Soft  ,Illusion Soft  ,N/A,N/A,N/A,N/A,N/A,28th Mar 03  
DCS: Black Shark    ,PC,Take-Two Interactive  ,Eagle Dynamics  ,N/A,N/A,N/A,N/A,N/A,07th Apr 09  
DDR Festival: Dance Dance Revolution    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,18th Nov 04  
DDRMAX2: Dance Dance Revolution 7th Mix    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,24th Apr 03  
DDRMAX: Dance Dance Revolution    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,28th Oct 02  
DDRMAX: Dance Dance Revolution 6th Mix    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A,N/A,N/A,N/A,N/A,16th May 02  
Debut 21    ,PS,NEC Interchannel   ,Image Works  ,N/A,N/A,N/A,N/A,N/A,10th Sep 98  
Deep Aquarium: Kiseki no Shinkai    ,DS,Ertain  ,Ertain  ,N/A,N/A,N/A,N/A,N/A,05th Jun 08  
Deep Fighter    ,DC,Ubisoft  ,Criterion Games  ,N/A,N/A,N/A,N/A,N/A,22nd Aug 00  
Deer Hunter Tournament    ,PC,Atari  ,South Logic Studios  ,N/A,N/A,N/A,N/A,N/A,14th Oct 08  
Dengeki no Pilot: Tenkuu no Kizuna    ,PSP,Best Media  ,Best Media  ,N/A,N/A,N/A,N/A,N/A,28th Jan 10  
Densha de Go!    ,GB,CyberFront  ,CyberFront  ,N/A,N/A,N/A,N/A,N/A,10th Dec 99  
Densha de Go!    ,WS,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,04th Mar 99  
Densha de Go! 2    ,WS,CyberFront  ,CyberFront  ,N/A,N/A,N/A,N/A,N/A,07th Oct 99  
Densha de Go! 2    ,DC,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,20th Jan 00  
Densha de Go! 2    ,GB,CyberFront  ,CyberFront  ,N/A,N/A,N/A,N/A,N/A,08th Dec 00  
Densha de Go! EX    ,SAT,Takara  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,01st Oct 98  
Densha de Go! Final    ,PS2,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,27th May 04  
Densha de Go! Nagoya Tetsudou Hen    ,PS,Taito  ,Taito  ,N/A,N/A,N/A,N/A,N/A,27th Jan 00  
Densha de Go! Pocket: Chuuousen Hen    ,PSP,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,19th Jan 06  
Densha de Go! Pocket: Osaka Kanjousen Hen    ,PSP,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,30th Mar 06  
Densha de Go! Pocket: Toukaidousen Hen    ,PSP,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,27th Jul 06  
Densha de Go! Pocket: Yamanotesen Hen    ,PSP,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,29th Sep 05  
Densha de Go! Professional 2    ,PS2,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,27th Feb 03  
Densha de Go! Professional Shiyou    ,PS,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,09th Dec 99  
Densha de Go! Ryojouhen    ,PS2,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,25th Jul 02  
Densha de Go! Shinkansen: Sanyou Shinkansen-hen    ,PS2,Taito  ,Taito Corporation  ,N/A,N/A,N/A,N/A,N/A,20th Sep 01  
Depth Hunter 2: Deep Dive    ,PC,Biart Design Studio  ,BiArt  ,N/A,N/A,N/A,N/A,N/A,20th Aug 14  
Desert Strike    ,MS,Domark Software  ,Electronic Arts  ,N/A,N/A,N/A,N/A,N/A,01st Jan 92  
Desert Strike: Return to the Gulf    ,GB,Malibu Games  ,Ocean  ,N/A,N/A,N/A,N/A,N/A,01st Feb 95  
Desert Strike: Return to the Gulf    ,Lynx,Telegames  ,"Telegames, Inc.  ",N/A,N/A,N/A,N/A,N/A,01st Jan 92  
Desert Strike: Return to the Gulf    ,PC,Gremlin Interactive Ltd  ,Electronic Arts  ,N/A,N/A,N/A,N/A,N/A,01st Jan 94  
Desert Strike: Return to the Gulf    ,GG,Domark Software  ,Electronic Arts  ,N/A,N/A,N/A,N/A,N/A,01st Jan 94  
Desert Strike: Return to the Gulf    ,GEN,Electronic Arts  ,Visual Concepts  ,N/A,N/A,N/A,N/A,N/A,04th Jun 94  
Desert Strike: Return to the Gulf    ,SNES,Electronic Arts  ,Visual Concepts  ,N/A,N/A,N/A,N/A,N/A,01st Oct 92  
Diaper Dash    ,PC,PlayFirst  ,Zemnott  ,N/A,N/A,N/A,N/A,N/A,12th Aug 09  
Digital Glider Airman    ,PSN,ASK  ,ASK Corporation  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 10  
Digital Glider Airman    ,PS,ASK  ,ASK Corporation  ,N/A,N/A,N/A,N/A,N/A,14th Sep 99  
DinerTown Tycoon    ,PC,PlayFirst  ,PlayFirst  ,N/A,N/A,N/A,N/A,N/A,01st Oct 09  
DiRT Jockey: Heavy Equipment Operator    ,PS,Mastiff  ,"DDL, Inc.  ",N/A,N/A,N/A,N/A,N/A,13th Jul 03  
DiRT Jockey: Heavy Equipment Operator    ,PSN,Sony Computer Entertainment  ,"DDL, Inc.  ",N/A,N/A,N/A,N/A,N/A,10th Feb 10  
Disney Checkout Challenege    ,And,Disney Interactive Studios  ,Disney Interactive Studios  ,N/A,N/A,N/A,N/A,N/A,26th Jun 14  
Disney City Girl    ,PC,"Playdom, Inc.  ","Playdom, Inc.  ",N/A,N/A,N/A,N/A,N/A,29th Jun 12  
Disney Magical World 2: My Happy Life    ,3DS,Namco Bandai Games  ,Namco Bandai Games  ,N/A,N/A,N/A,N/A,N/A,31st Dec 20  
Disney Princess: Royal Horse Show      ,PC,Disney Interactive Studios  ,Encore Games  ,N/A,N/A,N/A,N/A,N/A,06th May 05  
DogFighter    ,PC,Unknown  ,"Dark Water Studios, Ltd.  ",N/A,N/A,N/A,N/A,N/A,14th Jun 10  
Doggie Daycare    ,PC,Viva Media  ,"Viva Media, LLC  ",N/A,N/A,N/A,N/A,N/A,03rd Sep 08  
Dogz    ,PC,Ubisoft  ,ImaginEngine  ,N/A,N/A,N/A,N/A,N/A,14th Nov 06  
Dogz    ,GB,Mindscape  ,Saffire Corporation  ,N/A,N/A,N/A,N/A,N/A,01st Dec 99  
Dogz (1995)    ,PC,Mindscape  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,01st Jan 95  
Dogz 2    ,GBA,Ubisoft  ,MTO  ,N/A,N/A,N/A,N/A,N/A,03rd Apr 07  
Dogz 3    ,PC,PF.Magic  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,01st Jan 98  
Dogz 4    ,PC,Mindscape  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,28th Sep 99  
Dogz II    ,PC,PF.Magic  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,01st Jan 97  
Dogz II & Catz II    ,PC,Mindscape  ,PF.Magic  ,N/A,N/A,N/A,N/A,N/A,30th Nov 99  
Doko Demo Issyo Tsuika Disc: Koneko Mo Issyo    ,PS,Sony Computer Entertainment  ,SCEI  ,N/A,N/A,N/A,N/A,N/A,27th Jan 00  
Dokodemo Hamster    ,WS,Bec  ,Bec  ,N/A,N/A,N/A,N/A,N/A,06th Jan 00  
Dokodemo Hamster 2    ,PS,Bec  ,Bec  ,N/A,N/A,N/A,N/A,N/A,31st Aug 00  
Dokodemo Hamster 3: O Dekake Safuran    ,WS,Bec  ,Bec  ,N/A,N/A,N/A,N/A,N/A,14th Dec 00  
Dr. Dolittle    ,PS2,Blast! Entertainment Ltd  ,Aqua Pacific  ,N/A,N/A,N/A,N/A,N/A,29th Nov 06  
Dream Club Zero    ,PSV,D3 Publisher  ,D3  ,N/A,N/A,N/A,N/A,N/A,17th Dec 11  
Drifter: A Space Trading Game    ,PSV,Celsius Game Studios  ,Celsius Game Studios  ,N/A,N/A,N/A,N/A,N/A,31st Dec 20  
Drifter: A Space Trading Game    ,PS4,Celsius Game Studios  ,Celsius Game Studios  ,N/A,N/A,N/A,N/A,N/A,31st Dec 20  
Drifter: A Space Trading Game    ,OSX,Celsius Game Studios  ,Celsius Game Studios  ,N/A,N/A,N/A,N/A,N/A,04th Mar 14  
Drifter: A Space Trading Game    ,PC,Celsius Game Studios  ,Celsius Game Studios  ,N/A,N/A,N/A,N/A,N/A,04th Mar 14  
Drifter: A Space Trading Game    ,Linux,Celsius Game Studios  ,Celsius Game Studios  ,N/A,N/A,N/A,N/A,N/A,04th Mar 14  
Drive a Steam Train    ,PC,RailSimulator.com  ,RailSimulator.com  ,N/A,N/A,N/A,N/A,N/A,20th Jun 11  
